model_code	model_name	임베딩용 요약텍스트	임베딩용 요약 텍스트2	임베딩용 요약 텍스트3
1427	쉐보레 스파크 밴	한국GM 쉐보레 스파크 밴 | 브랜드국가 기타 | 경차 | 경차 | 4~5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 좋음 | 유지비 낮음 | #초보운전 #세컨카 #도심 | 장점 유지비 낮음/도심 주행 편리 | 단점 고속 안정성 제한/적재공간 제한	모델=쉐보레 스파크 밴 | 브랜드=Chevrolet | 구분=수입 | 브랜드국가=미국 | 바디=밴/MPV | 차급=밴/MPV | 인승=2~5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=다인승/가족;짐 적재;셔틀/업무 | 장점=다인승/적재에 강함; 가족/업무 활용도 높음; 2~3열 편의 옵션 다양(트림별) | 단점=차체 크기·회전반경 부담; 연비 불리한 편; 트림·용도(카고/승합) 편차 큼	제조사=한국GM | 모델=쉐보레 스파크 밴 | 연식=2011.0~2015 | 별명= | 태그= | 한줄=
2744	더 넥스트 스파크	한국GM 더 넥스트 스파크 | 브랜드국가 기타 | 경차 | 경차 | 4~5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 좋음 | 유지비 낮음 | #초보운전 #세컨카 #도심 | 장점 유지비 낮음/도심 주행 편리 | 단점 고속 안정성 제한/적재공간 제한	모델=더 넥스트 스파크 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=더 넥스트 스파크 | 연식=2015.0~2018 | 별명= | 태그= | 한줄=
2861	더 넥스트 스파크 밴	한국GM 더 넥스트 스파크 밴 | 브랜드국가 기타 | 경차 | 경차 | 4~5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 좋음 | 유지비 낮음 | #초보운전 #세컨카 #도심 | 장점 유지비 낮음/도심 주행 편리 | 단점 고속 안정성 제한/적재공간 제한	모델=더 넥스트 스파크 밴 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=밴/MPV | 차급=밴/MPV | 인승=2~5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=다인승/가족;짐 적재;셔틀/업무 | 장점=다인승/적재에 강함; 가족/업무 활용도 높음; 2~3열 편의 옵션 다양(트림별) | 단점=차체 크기·회전반경 부담; 연비 불리한 편; 트림·용도(카고/승합) 편차 큼	제조사=한국GM | 모델=더 넥스트 스파크 밴 | 연식=2015.0~2018 | 별명= | 태그= | 한줄=
2933	더 뉴 스파크	한국GM 더 뉴 스파크 | 브랜드국가 기타 | 경차 | 경차 | 4~5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 좋음 | 유지비 낮음 | #초보운전 #세컨카 #도심 | 장점 유지비 낮음/도심 주행 편리 | 단점 고속 안정성 제한/적재공간 제한	모델=더 뉴 스파크 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=더 뉴 스파크 | 연식=2018.0~현재 | 별명= | 태그= | 한줄=
2934	더 뉴 스파크 밴	한국GM 더 뉴 스파크 밴 | 브랜드국가 기타 | 경차 | 경차 | 4~5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 좋음 | 유지비 낮음 | #초보운전 #세컨카 #도심 | 장점 유지비 낮음/도심 주행 편리 | 단점 고속 안정성 제한/적재공간 제한	모델=더 뉴 스파크 밴 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=밴/MPV | 차급=밴/MPV | 인승=2~5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=다인승/가족;짐 적재;셔틀/업무 | 장점=다인승/적재에 강함; 가족/업무 활용도 높음; 2~3열 편의 옵션 다양(트림별) | 단점=차체 크기·회전반경 부담; 연비 불리한 편; 트림·용도(카고/승합) 편차 큼	제조사=한국GM | 모델=더 뉴 스파크 밴 | 연식=2018.0~현재 | 별명= | 태그= | 한줄=
1401	쉐보레 아베오	한국GM 쉐보레 아베오 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=쉐보레 아베오 | 브랜드=Chevrolet | 구분=수입 | 브랜드국가=미국 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=쉐보레 아베오 | 연식=2011.0~2016 | 별명= | 태그= | 한줄=
2841	더 뉴 아베오	한국GM 더 뉴 아베오 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=더 뉴 아베오 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=더 뉴 아베오 | 연식=2016.0~2019 | 별명= | 태그= | 한줄=
1406	쉐보레 크루즈	한국GM 쉐보레 크루즈 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=쉐보레 크루즈 | 브랜드=Chevrolet | 구분=수입 | 브랜드국가=미국 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=쉐보레 크루즈 | 연식=2010.0~2014 | 별명= | 태그= | 한줄=
1407	쉐보레 크루즈5	한국GM 쉐보레 크루즈5 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=쉐보레 크루즈5 | 브랜드=Chevrolet | 구분=수입 | 브랜드국가=미국 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=쉐보레 크루즈5 | 연식=2011.0~2014 | 별명= | 태그= | 한줄=
2670	어메이징 뉴 크루즈5	한국GM 어메이징 뉴 크루즈5 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=어메이징 뉴 크루즈5 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=어메이징 뉴 크루즈5 | 연식=2015.0~2017 | 별명= | 태그= | 한줄=
2671	어메이징 뉴 크루즈	한국GM 어메이징 뉴 크루즈 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=어메이징 뉴 크루즈 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=어메이징 뉴 크루즈 | 연식=2015.0~2017 | 별명= | 태그= | 한줄=
2868	올 뉴 크루즈	한국GM 올 뉴 크루즈 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=올 뉴 크루즈 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=올 뉴 크루즈 | 연식=2017.0~현재 | 별명= | 태그= | 한줄=
1408	쉐보레 올란도	한국GM 쉐보레 올란도 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=쉐보레 올란도 | 브랜드=Chevrolet | 구분=수입 | 브랜드국가=미국 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=쉐보레 올란도 | 연식=2011.0~2018 | 별명= | 태그= | 한줄=
1420	쉐보레 말리부	한국GM 쉐보레 말리부 | 브랜드국가 기타 | 세단 | 중형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #출퇴근 #패밀리세단 #장거리 | 장점 균형 잡힌 승차감/패밀리 활용성 | 단점 SUV 대비 공간 활용성 제한	모델=쉐보레 말리부 | 브랜드=Chevrolet | 구분=수입 | 브랜드국가=미국 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=쉐보레 말리부 | 연식=2011.0~2016 | 별명= | 태그= | 한줄=
2800	올 뉴 말리부	한국GM 올 뉴 말리부 | 브랜드국가 기타 | 세단 | 중형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #출퇴근 #패밀리세단 #장거리 | 장점 균형 잡힌 승차감/패밀리 활용성 | 단점 SUV 대비 공간 활용성 제한	모델=올 뉴 말리부 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=올 뉴 말리부 | 연식=2016.0~2018 | 별명= | 태그= | 한줄=
2974	더 뉴 말리부	한국GM 더 뉴 말리부 | 브랜드국가 기타 | 세단 | 중형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #출퇴근 #패밀리세단 #장거리 | 장점 균형 잡힌 승차감/패밀리 활용성 | 단점 SUV 대비 공간 활용성 제한	모델=더 뉴 말리부 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=더 뉴 말리부 | 연식=2018.0~현재 | 별명= | 태그= | 한줄=
3008	더 뉴 말리부 하이브리드	한국GM 더 뉴 말리부 하이브리드 | 브랜드국가 기타 | 세단 | 중형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #출퇴근 #패밀리세단 #장거리 | 장점 균형 잡힌 승차감/패밀리 활용성 | 단점 SUV 대비 공간 활용성 제한	모델=더 뉴 말리부 하이브리드 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 동력원=HEV/PHEV | 연비등급=좋다 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리;전기차;하이브리드 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음; 정숙/가속 우수; 에너지 비용 절감 가능; 도심 연비 유리 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼; 충전 환경 의존; 겨울·고속 주행거리 변동; 초기 가격 상승 가능	제조사=한국GM | 모델=더 뉴 말리부 하이브리드 | 연식=2019.0~현재 | 별명= | 태그= | 한줄=
1432	쉐보레 카마로	한국GM 쉐보레 카마로 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=쉐보레 카마로 | 브랜드=Chevrolet | 구분=수입 | 브랜드국가=미국 | 바디=쿠페/스포츠 | 차급=쿠페/스포츠 | 인승=2~4인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=주행취향;취미/세컨카 | 장점=주행 재미/가속; 디자인/희소성 | 단점=공간·실용성 제한; 승차감/소음 취향 갈림; 유지비 높을 수 있음	제조사=한국GM | 모델=쉐보레 카마로 | 연식=2011.0~2015 | 별명= | 태그= | 한줄=
2816	올 뉴 카마로	한국GM 올 뉴 카마로 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=올 뉴 카마로 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=쿠페/스포츠 | 차급=쿠페/스포츠 | 인승=2~4인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=주행취향;취미/세컨카 | 장점=주행 재미/가속; 디자인/희소성 | 단점=공간·실용성 제한; 승차감/소음 취향 갈림; 유지비 높을 수 있음	제조사=한국GM | 모델=올 뉴 카마로 | 연식=2016.0~2018 | 별명= | 태그= | 한줄=
3058	더 뉴 카마로	한국GM 더 뉴 카마로 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=더 뉴 카마로 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=쿠페/스포츠 | 차급=쿠페/스포츠 | 인승=2~4인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=주행취향;취미/세컨카 | 장점=주행 재미/가속; 디자인/희소성 | 단점=공간·실용성 제한; 승차감/소음 취향 갈림; 유지비 높을 수 있음	제조사=한국GM | 모델=더 뉴 카마로 | 연식=2018.0~2022 | 별명= | 태그= | 한줄=
1453	쉐보레 트랙스	한국GM 쉐보레 트랙스 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=쉐보레 트랙스 | 브랜드=Chevrolet | 구분=수입 | 브랜드국가=미국 | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=한국GM | 모델=쉐보레 트랙스 | 연식=2013.0~2016 | 별명= | 태그= | 한줄=
2885	더 뉴 트랙스	한국GM 더 뉴 트랙스 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=더 뉴 트랙스 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=한국GM | 모델=더 뉴 트랙스 | 연식=2017.0~현재 | 별명= | 태그= | 한줄=
3319	트랙스 크로스오버	한국GM 트랙스 크로스오버 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=트랙스 크로스오버 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=한국GM | 모델=트랙스 크로스오버 | 연식=2023.0~현재 | 별명= | 태그= | 한줄=
2682	임팔라	한국GM 임팔라 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=임팔라 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=임팔라 | 연식=2015.0~현재 | 별명= | 태그= | 한줄=
2831	쉐보레 볼트	한국GM 쉐보레 볼트 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=쉐보레 볼트 | 브랜드=Chevrolet | 구분=수입 | 브랜드국가=미국 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=쉐보레 볼트 | 연식=2016.0~2019 | 별명= | 태그= | 한줄=
2889	쉐보레 볼트 EV	한국GM 쉐보레 볼트 EV | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=쉐보레 볼트 EV | 브랜드=Chevrolet | 구분=수입 | 브랜드국가=미국 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 동력원=EV | 연비등급=좋다 | 유지비=높음 | 태그=출퇴근;도심주행;장거리;전기차 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음; 정숙/가속 우수; 에너지 비용 절감 가능 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼; 충전 환경 의존; 겨울·고속 주행거리 변동	제조사=한국GM | 모델=쉐보레 볼트 EV | 연식=2017.0~현재 | 별명= | 태그= | 한줄=
3199	쉐보레 볼트 EUV	한국GM 쉐보레 볼트 EUV | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=쉐보레 볼트 EUV | 브랜드=Chevrolet | 구분=수입 | 브랜드국가=미국 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=한국GM | 모델=쉐보레 볼트 EUV | 연식=2021.0~현재 | 별명= | 태그= | 한줄=
2936	이쿼녹스	한국GM 이쿼녹스 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=이쿼녹스 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=한국GM | 모델=이쿼녹스 | 연식=2018.0~2022 | 별명= | 태그= | 한줄=
3267	더 넥스트 이쿼녹스	한국GM 더 넥스트 이쿼녹스 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=더 넥스트 이쿼녹스 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=한국GM | 모델=더 넥스트 이쿼녹스 | 연식=2022.0~현재 | 별명= | 태그= | 한줄=
3028	콜로라도	한국GM 콜로라도 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=콜로라도 | 브랜드=GM (Daewoo/Chevrolet) | 구분=국산 | 브랜드국가=미국/한국(브랜드/법인) | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=한국GM | 모델=콜로라도 | 연식=2019.0~2020 | 별명= | 태그= | 한줄=
